data_class,Project ID,Monitoring Location ID,Monitoring Location Name,AU,Activity ID,Activity Type,Activity Media Name,Activity Media Subdivision,Activity Start Date,Activity Start Time,Activity Start Time Zone,Activity Depth/Height Measure,Activity Depth/Height Unit,Sample Collection Method ID,Sample Collection Equipment Name,Sample Collection Equipment Comment,Characteristic Name,Method Speciation,Result Detection Condition,Result Value,Result Unit,Result Measure Qualifier,Result Sample Fraction,Result Status ID,Statistical Base Code,Result Value Type,Result Analytical Method ID,Result Analytical Method Context,Analysis Start Date,Result Detection/Quantitation Limit Type,Result Detection/Quantitation Limit Measure,Result Detection/Quantitation Limit Unit,Result Comment,Activity Comment,WQP Result ID
external,lp5,lp5-TCC-2,Long Haul Creek,ID17060305CL009_02,lp5-TCC-2-11/3/2005-13:00-SR,Sample-Routine,Water,Surface Water,11/3/2005,00:00.0,PST,NULL,NULL,IASCD 2007,Water Bottle,NULL,"Total Phosphorus, mixed forms",as P,NULL,0.35,mg/L,NULL,Unfiltered,Accepted,NULL,Actual,365.4,USEPA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-2,Long Haul Creek,ID17060305CL009_02,lp5-TCC-2-1/5/2006-14:30-SR,Sample-Routine,Water,Surface Water,1/5/2006,30:00.0,PST,NULL,NULL,IASCD 2007,Water Bottle,NULL,"Total Phosphorus, mixed forms",as P,NULL,0.11,mg/L,NULL,Unfiltered,Accepted,NULL,Actual,365.4,USEPA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-2,Long Haul Creek,ID17060305CL009_02,lp5-TCC-2-1/19/2006-14:30-SR,Sample-Routine,Water,Surface Water,1/19/2006,30:00.0,PST,NULL,NULL,IASCD 2007,Water Bottle,NULL,"Total Phosphorus, mixed forms",as P,NULL,0.22,mg/L,NULL,Unfiltered,Accepted,NULL,Actual,365.4,USEPA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-2,Long Haul Creek,ID17060305CL009_02,lp5-TCC-2-2/9/2006-13:30-SR,Sample-Routine,Water,Surface Water,2/9/2006,30:00.0,PST,NULL,NULL,IASCD 2007,Water Bottle,NULL,"Total Phosphorus, mixed forms",as P,NULL,0.11,mg/L,NULL,Unfiltered,Accepted,NULL,Actual,365.4,USEPA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-2,Long Haul Creek,ID17060305CL009_02,lp5-TCC-2-3/15/2006-15:30-SR,Sample-Routine,Water,Surface Water,3/15/2006,30:00.0,PST,NULL,NULL,IASCD 2007,Water Bottle,NULL,"Total Phosphorus, mixed forms",as P,NULL,0.11,mg/L,NULL,Unfiltered,Accepted,NULL,Actual,365.4,USEPA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-3,Stockney Creek,ID17060305CL006_03,lp5-TCC-3-2/2/2005-13:00-SR,Sample-Routine,Water,Surface Water,2/2/2005,00:00.0,PST,NULL,NULL,IASCD 2007,Water Bottle,NULL,"Total Phosphorus, mixed forms",as P,NULL,0.1,mg/L,NULL,Unfiltered,Accepted,NULL,Actual,365.4,USEPA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-3,Stockney Creek,ID17060305CL006_03,lp5-TCC-3-2/14/2005-13:30-SR,Sample-Routine,Water,Surface Water,2/14/2005,30:00.0,PST,NULL,NULL,IASCD 2007,Water Bottle,NULL,"Total Phosphorus, mixed forms",as P,NULL,8.60E-02,mg/L,NULL,Unfiltered,Accepted,NULL,Actual,365.4,USEPA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-3,Stockney Creek,ID17060305CL006_03,lp5-TCC-3-3/2/2005-12:30-SR,Sample-Routine,Water,Surface Water,3/2/2005,30:00.0,PST,NULL,NULL,IASCD 2007,Water Bottle,NULL,"Total Phosphorus, mixed forms",as P,NULL,6.40E-02,mg/L,NULL,Unfiltered,Accepted,NULL,Actual,365.4,USEPA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-3,Stockney Creek,ID17060305CL006_03,lp5-TCC-3-3/17/2005-13:30-SR,Sample-Routine,Water,Surface Water,3/17/2005,30:00.0,PST,NULL,NULL,IASCD 2007,Water Bottle,NULL,"Total Phosphorus, mixed forms",as P,NULL,0.062,mg/L,NULL,Unfiltered,Accepted,NULL,Actual,365.4,USEPA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-3,Stockney Creek,ID17060305CL006_03,lp5-TCC-3-3/30/2005-12:30-SR,Sample-Routine,Water,Surface Water,3/30/2005,30:00.0,PST,NULL,NULL,IASCD 2007,Water Bottle,NULL,"Total Phosphorus, mixed forms",as P,NULL,0.1,mg/L,NULL,Unfiltered,Accepted,NULL,Actual,365.4,USEPA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-3,Stockney Creek,ID17060305CL006_03,lp5-TCC-3-4/13/2005-13:00-SR,Sample-Routine,Water,Surface Water,4/13/2005,00:00.0,PST,NULL,NULL,IASCD 2007,Water Bottle,NULL,"Total Phosphorus, mixed forms",as P,NULL,0.28,mg/L,NULL,Unfiltered,Accepted,NULL,Actual,365.4,USEPA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-3,Stockney Creek,ID17060305CL006_03,lp5-TCC-3-4/27/2005-14:00-SR,Sample-Routine,Water,Surface Water,4/27/2005,00:00.0,PST,NULL,NULL,IASCD 2007,Water Bottle,NULL,"Total Phosphorus, mixed forms",as P,NULL,0.13,mg/L,NULL,Unfiltered,Accepted,NULL,Actual,365.4,USEPA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-3,Stockney Creek,ID17060305CL006_03,lp5-TCC-3-5/11/2005-13:30-SR,Sample-Routine,Water,Surface Water,5/11/2005,30:00.0,PST,NULL,NULL,IASCD 2007,Water Bottle,NULL,"Total Phosphorus, mixed forms",as P,NULL,0.42,mg/L,NULL,Unfiltered,Accepted,NULL,Actual,365.4,USEPA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-3,Stockney Creek,ID17060305CL006_03,lp5-TCC-3-5/25/2005-13:30-SR,Sample-Routine,Water,Surface Water,5/25/2005,30:00.0,PST,NULL,NULL,IASCD 2007,Water Bottle,NULL,"Total Phosphorus, mixed forms",as P,NULL,0.25,mg/L,NULL,Unfiltered,Accepted,NULL,Actual,365.4,USEPA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-3,Stockney Creek,ID17060305CL006_03,lp5-TCC-3-6/23/2005-13:00-SR,Sample-Routine,Water,Surface Water,6/23/2005,00:00.0,PST,NULL,NULL,IASCD 2007,Water Bottle,NULL,"Total Phosphorus, mixed forms",as P,NULL,0.23,mg/L,NULL,Unfiltered,Accepted,NULL,Actual,365.4,USEPA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-3,Stockney Creek,ID17060305CL006_03,lp5-TCC-3-7/7/2005-12:30-SR,Sample-Routine,Water,Surface Water,7/7/2005,30:00.0,PST,NULL,NULL,IASCD 2007,Water Bottle,NULL,"Total Phosphorus, mixed forms",as P,NULL,0.24,mg/L,NULL,Unfiltered,Accepted,NULL,Actual,365.4,USEPA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-3,Stockney Creek,ID17060305CL006_03,lp5-TCC-3-7/21/2005-13:30-SR,Sample-Routine,Water,Surface Water,7/21/2005,30:00.0,PST,NULL,NULL,IASCD 2007,Water Bottle,NULL,"Total Phosphorus, mixed forms",as P,NULL,0.23,mg/L,NULL,Unfiltered,Accepted,NULL,Actual,365.4,USEPA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-3,Stockney Creek,ID17060305CL006_03,lp5-TCC-3-10/18/2005-16:00-SR,Sample-Routine,Water,Surface Water,10/18/2005,00:00.0,PST,NULL,NULL,IASCD 2007,Water Bottle,NULL,"Total Phosphorus, mixed forms",as P,NULL,0.19,mg/L,NULL,Unfiltered,Accepted,NULL,Actual,365.4,USEPA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-3,Stockney Creek,ID17060305CL006_03,lp5-TCC-3-11/3/2005-15:00-SR,Sample-Routine,Water,Surface Water,11/3/2005,00:00.0,PST,NULL,NULL,IASCD 2007,Water Bottle,NULL,"Total Phosphorus, mixed forms",as P,NULL,4.40E-02,mg/L,NULL,Unfiltered,Accepted,NULL,Actual,365.4,USEPA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-3,Stockney Creek,ID17060305CL006_03,lp5-TCC-3-1/5/2006-12:30-SR,Sample-Routine,Water,Surface Water,1/5/2006,30:00.0,PST,NULL,NULL,IASCD 2007,Water Bottle,NULL,"Total Phosphorus, mixed forms",as P,NULL,0.12,mg/L,NULL,Unfiltered,Accepted,NULL,Actual,365.4,USEPA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-3,Stockney Creek,ID17060305CL006_03,lp5-TCC-3-1/20/2006-13:00-SR,Sample-Routine,Water,Surface Water,1/20/2006,00:00.0,PST,NULL,NULL,IASCD 2007,Water Bottle,NULL,"Total Phosphorus, mixed forms",as P,NULL,0.12,mg/L,NULL,Unfiltered,Accepted,NULL,Actual,365.4,USEPA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-3,Stockney Creek,ID17060305CL006_03,lp5-TCC-3-2/10/2006-12:30-SR,Sample-Routine,Water,Surface Water,2/10/2006,30:00.0,PST,NULL,NULL,IASCD 2007,Water Bottle,NULL,"Total Phosphorus, mixed forms",as P,NULL,6.40E-02,mg/L,NULL,Unfiltered,Accepted,NULL,Actual,365.4,USEPA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-3,Stockney Creek,ID17060305CL006_03,lp5-TCC-3-3/16/2006-12:00-SR,Sample-Routine,Water,Surface Water,3/16/2006,00:00.0,PST,NULL,NULL,IASCD 2007,Water Bottle,NULL,"Total Phosphorus, mixed forms",as P,NULL,0.055,mg/L,NULL,Unfiltered,Accepted,NULL,Actual,365.4,USEPA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-4,Shebang Creek,ID17060305CL007_03,lp5-TCC-4-2/2/2005-14:00-SR,Sample-Routine,Water,Surface Water,2/2/2005,00:00.0,PST,NULL,NULL,IASCD 2007,Water Bottle,NULL,"Total Phosphorus, mixed forms",as P,NULL,4.20E-02,mg/L,NULL,Unfiltered,Accepted,NULL,Actual,365.4,USEPA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-4,Shebang Creek,ID17060305CL007_03,lp5-TCC-4-2/16/2005-14:00-SR,Sample-Routine,Water,Surface Water,2/16/2005,00:00.0,PST,NULL,NULL,IASCD 2007,Water Bottle,NULL,"Total Phosphorus, mixed forms",as P,NULL,0.031,mg/L,NULL,Unfiltered,Accepted,NULL,Actual,365.4,USEPA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-4,Shebang Creek,ID17060305CL007_03,lp5-TCC-4-3/2/2005-14:00-SR,Sample-Routine,Water,Surface Water,3/2/2005,00:00.0,PST,NULL,NULL,IASCD 2007,Water Bottle,NULL,"Total Phosphorus, mixed forms",as P,NULL,4.00E-02,mg/L,NULL,Unfiltered,Accepted,NULL,Actual,365.4,USEPA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-4,Shebang Creek,ID17060305CL007_03,lp5-TCC-4-3/16/2005-15:00-SR,Sample-Routine,Water,Surface Water,3/16/2005,00:00.0,PST,NULL,NULL,IASCD 2007,Water Bottle,NULL,"Total Phosphorus, mixed forms",as P,NULL,6.10E-02,mg/L,NULL,Unfiltered,Accepted,NULL,Actual,365.4,USEPA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-4,Shebang Creek,ID17060305CL007_03,lp5-TCC-4-3/30/2005-14:00-SR,Sample-Routine,Water,Surface Water,3/30/2005,00:00.0,PST,NULL,NULL,IASCD 2007,Water Bottle,NULL,"Total Phosphorus, mixed forms",as P,NULL,8.60E-02,mg/L,NULL,Unfiltered,Accepted,NULL,Actual,365.4,USEPA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-4,Shebang Creek,ID17060305CL007_03,lp5-TCC-4-4/13/2005-14:00-SR,Sample-Routine,Water,Surface Water,4/13/2005,00:00.0,PST,NULL,NULL,IASCD 2007,Water Bottle,NULL,"Total Phosphorus, mixed forms",as P,NULL,0.32,mg/L,NULL,Unfiltered,Accepted,NULL,Actual,365.4,USEPA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-4,Shebang Creek,ID17060305CL007_03,lp5-TCC-4-4/27/2005-14:00-SR,Sample-Routine,Water,Surface Water,4/27/2005,00:00.0,PST,NULL,NULL,IASCD 2007,Water Bottle,NULL,"Total Phosphorus, mixed forms",as P,NULL,0.13,mg/L,NULL,Unfiltered,Accepted,NULL,Actual,365.4,USEPA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-4,Shebang Creek,ID17060305CL007_03,lp5-TCC-4-5/11/2005-14:00-SR,Sample-Routine,Water,Surface Water,5/11/2005,00:00.0,PST,NULL,NULL,IASCD 2007,Water Bottle,NULL,"Total Phosphorus, mixed forms",as P,NULL,0.34,mg/L,NULL,Unfiltered,Accepted,NULL,Actual,365.4,USEPA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-4,Shebang Creek,ID17060305CL007_03,lp5-TCC-4-5/25/2005-14:00-SR,Sample-Routine,Water,Surface Water,5/25/2005,00:00.0,PST,NULL,NULL,IASCD 2007,Water Bottle,NULL,"Total Phosphorus, mixed forms",as P,NULL,0.26,mg/L,NULL,Unfiltered,Accepted,NULL,Actual,365.4,USEPA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-4,Shebang Creek,ID17060305CL007_03,lp5-TCC-4-6/23/2005-14:00-SR,Sample-Routine,Water,Surface Water,6/23/2005,00:00.0,PST,NULL,NULL,IASCD 2007,Water Bottle,NULL,"Total Phosphorus, mixed forms",as P,NULL,0.13,mg/L,NULL,Unfiltered,Accepted,NULL,Actual,365.4,USEPA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-4,Shebang Creek,ID17060305CL007_03,lp5-TCC-4-7/7/2005-13:00-SR,Sample-Routine,Water,Surface Water,7/7/2005,00:00.0,PST,NULL,NULL,IASCD 2007,Water Bottle,NULL,"Total Phosphorus, mixed forms",as P,NULL,0.13,mg/L,NULL,Unfiltered,Accepted,NULL,Actual,365.4,USEPA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-4,Shebang Creek,ID17060305CL007_03,lp5-TCC-4-10/18/2005-15:00-SR,Sample-Routine,Water,Surface Water,10/18/2005,00:00.0,PST,NULL,NULL,IASCD 2007,Water Bottle,NULL,"Total Phosphorus, mixed forms",as P,NULL,5.80E-02,mg/L,NULL,Unfiltered,Accepted,NULL,Actual,365.4,USEPA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-4,Shebang Creek,ID17060305CL007_03,lp5-TCC-4-11/3/2005-15:30-SR,Sample-Routine,Water,Surface Water,11/3/2005,30:00.0,PST,NULL,NULL,IASCD 2007,Water Bottle,NULL,"Total Phosphorus, mixed forms",as P,NULL,0.13,mg/L,NULL,Unfiltered,Accepted,NULL,Actual,365.4,USEPA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-4,Shebang Creek,ID17060305CL007_03,lp5-TCC-4-1/5/2006-13:00-SR,Sample-Routine,Water,Surface Water,1/5/2006,00:00.0,PST,NULL,NULL,IASCD 2007,Water Bottle,NULL,"Total Phosphorus, mixed forms",as P,NULL,5.80E-02,mg/L,NULL,Unfiltered,Accepted,NULL,Actual,365.4,USEPA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-4,Shebang Creek,ID17060305CL007_03,lp5-TCC-4-1/20/2006-11:00-SR,Sample-Routine,Water,Surface Water,1/20/2006,00:00.0,PST,NULL,NULL,IASCD 2007,Water Bottle,NULL,"Total Phosphorus, mixed forms",as P,NULL,3.80E-02,mg/L,NULL,Unfiltered,Accepted,NULL,Actual,365.4,USEPA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-4,Shebang Creek,ID17060305CL007_03,lp5-TCC-4-2/10/2006-11:00-SR,Sample-Routine,Water,Surface Water,2/10/2006,00:00.0,PST,NULL,NULL,IASCD 2007,Water Bottle,NULL,"Total Phosphorus, mixed forms",as P,NULL,0.024,mg/L,NULL,Unfiltered,Accepted,NULL,Actual,365.4,USEPA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-4,Shebang Creek,ID17060305CL007_03,lp5-TCC-4-3/16/2006-12:30-SR,Sample-Routine,Water,Surface Water,3/16/2006,30:00.0,PST,NULL,NULL,IASCD 2007,Water Bottle,NULL,"Total Phosphorus, mixed forms",as P,NULL,4.10E-02,mg/L,NULL,Unfiltered,Accepted,NULL,Actual,365.4,USEPA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-5,Red Rock Creek,ID17060305CL005_03T,lp5-TCC-5-2/3/2005-15:30-SR,Sample-Routine,Water,Surface Water,2/3/2005,30:00.0,PST,NULL,NULL,IASCD 2007,Water Bottle,NULL,"Total Phosphorus, mixed forms",as P,NULL,0.16,mg/L,NULL,Unfiltered,Accepted,NULL,Actual,365.4,USEPA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-5,Red Rock Creek,ID17060305CL005_03T,lp5-TCC-5-2/16/2005-11:00-SR,Sample-Routine,Water,Surface Water,2/16/2005,00:00.0,PST,NULL,NULL,IASCD 2007,Water Bottle,NULL,"Total Phosphorus, mixed forms",as P,NULL,0.13,mg/L,NULL,Unfiltered,Accepted,NULL,Actual,365.4,USEPA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-5,Red Rock Creek,ID17060305CL005_03T,lp5-TCC-5-3/1/2005-14:30-SR,Sample-Routine,Water,Surface Water,3/1/2005,30:00.0,PST,NULL,NULL,IASCD 2007,Water Bottle,NULL,"Total Phosphorus, mixed forms",as P,NULL,0.14,mg/L,NULL,Unfiltered,Accepted,NULL,Actual,365.4,USEPA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-5,Red Rock Creek,ID17060305CL005_03T,lp5-TCC-5-3/15/2005-13:30-SR,Sample-Routine,Water,Surface Water,3/15/2005,30:00.0,PST,NULL,NULL,IASCD 2007,Water Bottle,NULL,"Total Phosphorus, mixed forms",as P,NULL,0.14,mg/L,NULL,Unfiltered,Accepted,NULL,Actual,365.4,USEPA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-5,Red Rock Creek,ID17060305CL005_03T,lp5-TCC-5-3/31/2005-12:00-SR,Sample-Routine,Water,Surface Water,3/31/2005,00:00.0,PST,NULL,NULL,IASCD 2007,Water Bottle,NULL,"Total Phosphorus, mixed forms",as P,NULL,0.19,mg/L,NULL,Unfiltered,Accepted,NULL,Actual,365.4,USEPA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-5,Red Rock Creek,ID17060305CL005_03T,lp5-TCC-5-4/12/2005-13:00-SR,Sample-Routine,Water,Surface Water,4/12/2005,00:00.0,PST,NULL,NULL,IASCD 2007,Water Bottle,NULL,"Total Phosphorus, mixed forms",as P,NULL,0.55,mg/L,NULL,Unfiltered,Accepted,NULL,Actual,365.4,USEPA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-5,Red Rock Creek,ID17060305CL005_03T,lp5-TCC-5-4/26/2005-14:00-SR,Sample-Routine,Water,Surface Water,4/26/2005,00:00.0,PST,NULL,NULL,IASCD 2007,Water Bottle,NULL,"Total Phosphorus, mixed forms",as P,NULL,0.28,mg/L,NULL,Unfiltered,Accepted,NULL,Actual,365.4,USEPA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-5,Red Rock Creek,ID17060305CL005_03T,lp5-TCC-5-5/10/2005-14:00-SR,Sample-Routine,Water,Surface Water,5/10/2005,00:00.0,PST,NULL,NULL,IASCD 2007,Water Bottle,NULL,"Total Phosphorus, mixed forms",as P,NULL,2.7,mg/L,NULL,Unfiltered,Accepted,NULL,Actual,365.4,USEPA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-5,Red Rock Creek,ID17060305CL005_03T,lp5-TCC-5-5/27/2005-11:00-SR,Sample-Routine,Water,Surface Water,5/27/2005,00:00.0,PST,NULL,NULL,IASCD 2007,Water Bottle,NULL,"Total Phosphorus, mixed forms",as P,NULL,0.33,mg/L,NULL,Unfiltered,Accepted,NULL,Actual,365.4,USEPA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-5,Red Rock Creek,ID17060305CL005_03T,lp5-TCC-5-6/21/2005-13:00-SR,Sample-Routine,Water,Surface Water,6/21/2005,00:00.0,PST,NULL,NULL,IASCD 2007,Water Bottle,NULL,"Total Phosphorus, mixed forms",as P,NULL,0.27,mg/L,NULL,Unfiltered,Accepted,NULL,Actual,365.4,USEPA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-5,Red Rock Creek,ID17060305CL005_03T,lp5-TCC-5-7/6/2005-15:00-SR,Sample-Routine,Water,Surface Water,7/6/2005,00:00.0,PST,NULL,NULL,IASCD 2007,Water Bottle,NULL,"Total Phosphorus, mixed forms",as P,NULL,0.3,mg/L,NULL,Unfiltered,Accepted,NULL,Actual,365.4,USEPA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-5,Red Rock Creek,ID17060305CL005_03T,lp5-TCC-5-7/20/2005-14:00-SR,Sample-Routine,Water,Surface Water,7/20/2005,00:00.0,PST,NULL,NULL,IASCD 2007,Water Bottle,NULL,"Total Phosphorus, mixed forms",as P,NULL,0.22,mg/L,NULL,Unfiltered,Accepted,NULL,Actual,365.4,USEPA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-5,Red Rock Creek,ID17060305CL005_03T,lp5-TCC-5-8/9/2005-14:00-SR,Sample-Routine,Water,Surface Water,8/9/2005,00:00.0,PST,NULL,NULL,IASCD 2007,Water Bottle,NULL,"Total Phosphorus, mixed forms",as P,NULL,0.24,mg/L,NULL,Unfiltered,Accepted,NULL,Actual,365.4,USEPA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-5,Red Rock Creek,ID17060305CL005_03T,lp5-TCC-5-8/23/2005-13:00-SR,Sample-Routine,Water,Surface Water,8/23/2005,00:00.0,PST,NULL,NULL,IASCD 2007,Water Bottle,NULL,"Total Phosphorus, mixed forms",as P,NULL,0.2,mg/L,NULL,Unfiltered,Accepted,NULL,Actual,365.4,USEPA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-5,Red Rock Creek,ID17060305CL005_03T,lp5-TCC-5-9/13/2005-12:00-SR,Sample-Routine,Water,Surface Water,9/13/2005,00:00.0,PST,NULL,NULL,IASCD 2007,Water Bottle,NULL,"Total Phosphorus, mixed forms",as P,NULL,0.12,mg/L,NULL,Unfiltered,Accepted,NULL,Actual,365.4,USEPA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-5,Red Rock Creek,ID17060305CL005_03T,lp5-TCC-5-9/28/2005-12:00-SR,Sample-Routine,Water,Surface Water,9/28/2005,00:00.0,PST,NULL,NULL,IASCD 2007,Water Bottle,NULL,"Total Phosphorus, mixed forms",as P,NULL,8.70E-02,mg/L,NULL,Unfiltered,Accepted,NULL,Actual,365.4,USEPA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-5,Red Rock Creek,ID17060305CL005_03T,lp5-TCC-5-10/18/2005-13:00-SR,Sample-Routine,Water,Surface Water,10/18/2005,00:00.0,PST,NULL,NULL,IASCD 2007,Water Bottle,NULL,"Total Phosphorus, mixed forms",as P,NULL,0.1,mg/L,NULL,Unfiltered,Accepted,NULL,Actual,365.4,USEPA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-5,Red Rock Creek,ID17060305CL005_03T,lp5-TCC-5-11/2/2005-14:00-SR,Sample-Routine,Water,Surface Water,11/2/2005,00:00.0,PST,NULL,NULL,IASCD 2007,Water Bottle,NULL,"Total Phosphorus, mixed forms",as P,NULL,0.17,mg/L,NULL,Unfiltered,Accepted,NULL,Actual,365.4,USEPA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-5,Red Rock Creek,ID17060305CL005_03T,lp5-TCC-5-1/4/2006-13:30-SR,Sample-Routine,Water,Surface Water,1/4/2006,30:00.0,PST,NULL,NULL,IASCD 2007,Water Bottle,NULL,"Total Phosphorus, mixed forms",as P,NULL,0.23,mg/L,NULL,Unfiltered,Accepted,NULL,Actual,365.4,USEPA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-5,Red Rock Creek,ID17060305CL005_03T,lp5-TCC-5-1/18/2006-13:00-SR,Sample-Routine,Water,Surface Water,1/18/2006,00:00.0,PST,NULL,NULL,IASCD 2007,Water Bottle,NULL,"Total Phosphorus, mixed forms",as P,NULL,0.27,mg/L,NULL,Unfiltered,Accepted,NULL,Actual,365.4,USEPA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-5,Red Rock Creek,ID17060305CL005_03T,lp5-TCC-5-2/9/2006-15:00-SR,Sample-Routine,Water,Surface Water,2/9/2006,00:00.0,PST,NULL,NULL,IASCD 2007,Water Bottle,NULL,"Total Phosphorus, mixed forms",as P,NULL,0.15,mg/L,NULL,Unfiltered,Accepted,NULL,Actual,365.4,USEPA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-5,Red Rock Creek,ID17060305CL005_03T,lp5-TCC-5-3/15/2006-12:00-SR,Sample-Routine,Water,Surface Water,3/15/2006,00:00.0,PST,NULL,NULL,IASCD 2007,Water Bottle,NULL,"Total Phosphorus, mixed forms",as P,NULL,0.17,mg/L,NULL,Unfiltered,Accepted,NULL,Actual,365.4,USEPA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-6,Cottonwood Creek headwaters,ID17060305CL003_02,lp5-TCC-6-2/2/2005-10:51-SR,Sample-Routine,Water,Surface Water,2/2/2005,51:00.0,PST,NULL,NULL,IASCD 2007,Water Bottle,NULL,"Total Phosphorus, mixed forms",as P,NULL,0.047,mg/L,NULL,Unfiltered,Accepted,NULL,Actual,365.4,USEPA,NULL,NULL,NULL,NULL,NULL,NULL,NULL
